Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Allow customer reviews?,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 5 default,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 6 default,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 7 default,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 8 default,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 9 default,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 10 default,Dilamco base model,Dilamco product family,Dilamco category path,,Door count,Dilamco width in,Dilamco width B in,Dilamco depth in,Dilamco height in,Dilamco ceiling height,Dilamco corner type,Dilamco color,Dilamco moulding,Dilamco variant label,Dilamco source page
variation,UC-C90-30-30-12-42-BP1,Armoire murale de coin Coin 90 degres - 30 x 30 x 12 x 42 po - Shaker 1 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 30 x 30 x 12 x 42 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C90-30-30-12-42), dimensions 30 x 30 x 12 x 42 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 90 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C90-30-30-12-42,1,Type de module,Armoire murale de coin,1,0,,Largeur,30,1,0,,Largeur B,30,1,0,,Profondeur,12,1,0,,Hauteur,42,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 90 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,1 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C90-30-30-12-42,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 90 degres > Plafond 8 pi,,1,30,30,12,42,8 pi,Coin 90 degres,Blanc Pur,1 po,Shaker 1 po - Blanc Pur,Trousse Design p.9
variation,UC-C90-30-30-12-42-BP3,Armoire murale de coin Coin 90 degres - 30 x 30 x 12 x 42 po - Shaker 3 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 30 x 30 x 12 x 42 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C90-30-30-12-42), dimensions 30 x 30 x 12 x 42 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 90 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C90-30-30-12-42,2,Type de module,Armoire murale de coin,1,0,,Largeur,30,1,0,,Largeur B,30,1,0,,Profondeur,12,1,0,,Hauteur,42,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 90 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,3 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C90-30-30-12-42,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 90 degres > Plafond 8 pi,,1,30,30,12,42,8 pi,Coin 90 degres,Blanc Pur,3 po,Shaker 3 po - Blanc Pur,Trousse Design p.9
variable,UC-C45-24-24-12-30,Armoire murale de coin Coin 45 degres - 24 x 24 x 12 x 30 po,0,0,visible,"Armoire murale de coin Dilamco, dimensions 24 x 24 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-24-24-12-30), dimensions 24 x 24 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,,0,Type de module,Armoire murale de coin,1,0,,Largeur,24,1,0,,Largeur B,24,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,Shaker,Moulure,1 po | 3 po,1,0,1 po,Couleur,Blanc Pur,1,0,Blanc Pur,U8-C45-24-24-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,24,24,12,30,8 pi,Coin 45 degres,,,,Trousse Design p.10
variation,UC-C45-24-24-12-30-BP1,Armoire murale de coin Coin 45 degres - 24 x 24 x 12 x 30 po - Shaker 1 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 24 x 24 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-24-24-12-30), dimensions 24 x 24 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-24-24-12-30,1,Type de module,Armoire murale de coin,1,0,,Largeur,24,1,0,,Largeur B,24,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,1 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-24-24-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,24,24,12,30,8 pi,Coin 45 degres,Blanc Pur,1 po,Shaker 1 po - Blanc Pur,Trousse Design p.10
variation,UC-C45-24-24-12-30-BP3,Armoire murale de coin Coin 45 degres - 24 x 24 x 12 x 30 po - Shaker 3 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 24 x 24 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-24-24-12-30), dimensions 24 x 24 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-24-24-12-30,2,Type de module,Armoire murale de coin,1,0,,Largeur,24,1,0,,Largeur B,24,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,3 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-24-24-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,24,24,12,30,8 pi,Coin 45 degres,Blanc Pur,3 po,Shaker 3 po - Blanc Pur,Trousse Design p.10
variable,UC-C45-27-27-12-30,Armoire murale de coin Coin 45 degres - 27 x 27 x 12 x 30 po,0,0,visible,"Armoire murale de coin Dilamco, dimensions 27 x 27 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-27-27-12-30), dimensions 27 x 27 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,,0,Type de module,Armoire murale de coin,1,0,,Largeur,27,1,0,,Largeur B,27,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,Shaker,Moulure,1 po | 3 po,1,0,1 po,Couleur,Blanc Pur,1,0,Blanc Pur,U8-C45-27-27-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,27,27,12,30,8 pi,Coin 45 degres,,,,Trousse Design p.10
variation,UC-C45-27-27-12-30-BP1,Armoire murale de coin Coin 45 degres - 27 x 27 x 12 x 30 po - Shaker 1 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 27 x 27 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-27-27-12-30), dimensions 27 x 27 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-27-27-12-30,1,Type de module,Armoire murale de coin,1,0,,Largeur,27,1,0,,Largeur B,27,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,1 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-27-27-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,27,27,12,30,8 pi,Coin 45 degres,Blanc Pur,1 po,Shaker 1 po - Blanc Pur,Trousse Design p.10
variation,UC-C45-27-27-12-30-BP3,Armoire murale de coin Coin 45 degres - 27 x 27 x 12 x 30 po - Shaker 3 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 27 x 27 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-27-27-12-30), dimensions 27 x 27 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-27-27-12-30,2,Type de module,Armoire murale de coin,1,0,,Largeur,27,1,0,,Largeur B,27,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,3 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-27-27-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,27,27,12,30,8 pi,Coin 45 degres,Blanc Pur,3 po,Shaker 3 po - Blanc Pur,Trousse Design p.10
variable,UC-C45-30-30-12-30,Armoire murale de coin Coin 45 degres - 30 x 30 x 12 x 30 po,0,0,visible,"Armoire murale de coin Dilamco, dimensions 30 x 30 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-30-30-12-30), dimensions 30 x 30 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,,0,Type de module,Armoire murale de coin,1,0,,Largeur,30,1,0,,Largeur B,30,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,Shaker,Moulure,1 po | 3 po,1,0,1 po,Couleur,Blanc Pur,1,0,Blanc Pur,U8-C45-30-30-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,30,30,12,30,8 pi,Coin 45 degres,,,,Trousse Design p.10
variation,UC-C45-30-30-12-30-BP1,Armoire murale de coin Coin 45 degres - 30 x 30 x 12 x 30 po - Shaker 1 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 30 x 30 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-30-30-12-30), dimensions 30 x 30 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-30-30-12-30,1,Type de module,Armoire murale de coin,1,0,,Largeur,30,1,0,,Largeur B,30,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,1 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-30-30-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,30,30,12,30,8 pi,Coin 45 degres,Blanc Pur,1 po,Shaker 1 po - Blanc Pur,Trousse Design p.10
variation,UC-C45-30-30-12-30-BP3,Armoire murale de coin Coin 45 degres - 30 x 30 x 12 x 30 po - Shaker 3 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 30 x 30 x 12 x 30 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-30-30-12-30), dimensions 30 x 30 x 12 x 30 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-30-30-12-30,2,Type de module,Armoire murale de coin,1,0,,Largeur,30,1,0,,Largeur B,30,1,0,,Profondeur,12,1,0,,Hauteur,30,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,3 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-30-30-12-30,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,30,30,12,30,8 pi,Coin 45 degres,Blanc Pur,3 po,Shaker 3 po - Blanc Pur,Trousse Design p.10
variable,UC-C45-24-24-12-36,Armoire murale de coin Coin 45 degres - 24 x 24 x 12 x 36 po,0,0,visible,"Armoire murale de coin Dilamco, dimensions 24 x 24 x 12 x 36 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-24-24-12-36), dimensions 24 x 24 x 12 x 36 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,,0,Type de module,Armoire murale de coin,1,0,,Largeur,24,1,0,,Largeur B,24,1,0,,Profondeur,12,1,0,,Hauteur,36,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,Shaker,Moulure,1 po | 3 po,1,0,1 po,Couleur,Blanc Pur,1,0,Blanc Pur,U8-C45-24-24-12-36,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,24,24,12,36,8 pi,Coin 45 degres,,,,Trousse Design p.10
variation,UC-C45-24-24-12-36-BP1,Armoire murale de coin Coin 45 degres - 24 x 24 x 12 x 36 po - Shaker 1 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 24 x 24 x 12 x 36 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-24-24-12-36), dimensions 24 x 24 x 12 x 36 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-24-24-12-36,1,Type de module,Armoire murale de coin,1,0,,Largeur,24,1,0,,Largeur B,24,1,0,,Profondeur,12,1,0,,Hauteur,36,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,1 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-24-24-12-36,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,24,24,12,36,8 pi,Coin 45 degres,Blanc Pur,1 po,Shaker 1 po - Blanc Pur,Trousse Design p.10
variation,UC-C45-24-24-12-36-BP3,Armoire murale de coin Coin 45 degres - 24 x 24 x 12 x 36 po - Shaker 3 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 24 x 24 x 12 x 36 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-24-24-12-36), dimensions 24 x 24 x 12 x 36 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-24-24-12-36,2,Type de module,Armoire murale de coin,1,0,,Largeur,24,1,0,,Largeur B,24,1,0,,Profondeur,12,1,0,,Hauteur,36,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,3 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-24-24-12-36,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,24,24,12,36,8 pi,Coin 45 degres,Blanc Pur,3 po,Shaker 3 po - Blanc Pur,Trousse Design p.10
variable,UC-C45-27-27-12-36,Armoire murale de coin Coin 45 degres - 27 x 27 x 12 x 36 po,0,0,visible,"Armoire murale de coin Dilamco, dimensions 27 x 27 x 12 x 36 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-27-27-12-36), dimensions 27 x 27 x 12 x 36 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,,0,Type de module,Armoire murale de coin,1,0,,Largeur,27,1,0,,Largeur B,27,1,0,,Profondeur,12,1,0,,Hauteur,36,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,Shaker,Moulure,1 po | 3 po,1,0,1 po,Couleur,Blanc Pur,1,0,Blanc Pur,U8-C45-27-27-12-36,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,27,27,12,36,8 pi,Coin 45 degres,,,,Trousse Design p.10
variation,UC-C45-27-27-12-36-BP1,Armoire murale de coin Coin 45 degres - 27 x 27 x 12 x 36 po - Shaker 1 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 27 x 27 x 12 x 36 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-27-27-12-36), dimensions 27 x 27 x 12 x 36 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-27-27-12-36,1,Type de module,Armoire murale de coin,1,0,,Largeur,27,1,0,,Largeur B,27,1,0,,Profondeur,12,1,0,,Hauteur,36,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,1 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-27-27-12-36,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,27,27,12,36,8 pi,Coin 45 degres,Blanc Pur,1 po,Shaker 1 po - Blanc Pur,Trousse Design p.10
variation,UC-C45-27-27-12-36-BP3,Armoire murale de coin Coin 45 degres - 27 x 27 x 12 x 36 po - Shaker 3 po - Blanc Pur,0,0,visible,"Armoire murale de coin Dilamco, dimensions 27 x 27 x 12 x 36 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-27-27-12-36), dimensions 27 x 27 x 12 x 36 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,sku:U8-C45-27-27-12-36,2,Type de module,Armoire murale de coin,1,0,,Largeur,27,1,0,,Largeur B,27,1,0,,Profondeur,12,1,0,,Hauteur,36,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,,Moulure,3 po,1,0,,Couleur,Blanc Pur,1,0,,U8-C45-27-27-12-36,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,27,27,12,36,8 pi,Coin 45 degres,Blanc Pur,3 po,Shaker 3 po - Blanc Pur,Trousse Design p.10
variable,UC-C45-30-30-12-36,Armoire murale de coin Coin 45 degres - 30 x 30 x 12 x 36 po,0,0,visible,"Armoire murale de coin Dilamco, dimensions 30 x 30 x 12 x 36 po. Finition Shaker disponible selon les variantes.","Module Dilamco armoire murale de coin (U8-C45-30-30-12-36), dimensions 30 x 30 x 12 x 36 po. Cabinet en contreplaqué avec fini intérieur en placage de bouleau. Porte HDF avec moulure en bouleau. Fini extérieur assorti à la porte selon la finition choisie. Prix, disponibilité, panneaux de finition, fillers et installation à confirmer avant publication.",,,taxable,1,,0,0,0,Armoires de cuisine > Armoires murales > Coin 45 degres,"Dilamco, armoires, Shaker, catalogue technique",,,0,Type de module,Armoire murale de coin,1,0,,Largeur,30,1,0,,Largeur B,30,1,0,,Profondeur,12,1,0,,Hauteur,36,1,0,,Hauteur de plafond,8 pi,1,0,,Type de coin,Coin 45 degres,1,0,,Style de porte,Shaker,1,0,Shaker,Moulure,1 po | 3 po,1,0,1 po,Couleur,Blanc Pur,1,0,Blanc Pur,U8-C45-30-30-12-36,Armoire murale de coin,Armoires de cuisine > Armoires murales > Coin 45 degres > Plafond 8 pi,,1,30,30,12,36,8 pi,Coin 45 degres,,,,Trousse Design p.10
